,Unnamed: 0,original,pre_processed_text,time_parsed,sentiments,predictions
1953,1953, @Elías Latorre Fuertes  ouff that doesn't sound promising. thanks for the details!,l a laborer query off that doe not sound promising. thanks for the details!,1684385701.155062,Negative,miscellaneous
1954,1954, @Fabi Voltair  for compact and relatevely good batteries in android s23 and zenfone 9 are the way to go obviously depends of the circumstances,abi voltage for compact and relatively good battery in android s23 and zenfone 9 are the way to go obviously depends of the circumstance,1684385701.156827,Positive,miscellaneous
1955,1955,Im still rocking with the pixel 3 🥹,i am still rocking with the pixel 3,1683780901.53379,Positive,miscellaneous
1956,1956,Battery life is always what puts me off about pixels,battery life is always what put me off about pixel,1683780901.535562,Negative,miscellaneous
1957,1957,"6a back was much better, controversial design","6a back wa much better, controversial design",1683780901.537315,Positive,others
1958,1958,"Samsung S23 - smaller, lighter, faster, longer battery, one extra camera (sadly of last year).","samsung s23 smaller, lighter, faster, longer battery, one extra camera (sadly of last year).",1683780901.539051,Positive,miscellaneous
1959,1959,Is it just me who thinks these phones look aged (pssst.... not very nice),is it just me who think these phone look aged (post. not very nice),1683780901.540793,Negative,miscellaneous
1960,1960,"I think they just don't care if their projects are a secret or not. People who buy their phones already know what they want. No sunrises there.

I don't really keeping the phone secret makes people want it more.",i think they just do not care if their project are a secret or not. people who buy their phone already know what they want. no sunrise there. i do not really keeping the phone secret make people want it more.,1683780901.542536,Negative,miscellaneous
1961,1961,Man I was hoping Google would boost the trade in values for a bit like they did last year for the 6a release but nope. $47 bucks for a 4a.,man i wa hoping google would boost the trade in value for a bit like they did last year for the 6a release but note. $47 buck for a 4a.,1683780901.544272,Neutral,miscellaneous
1962,1962,Should I buy this one or go for the Pixel 6A? Bear in mind im on a tight budget,should i buy this one or go for the pixel 6a bear in mind i am on a tight budget,1683780901.546016,Neutral,miscellaneous
1963,1963,MKBHD hot ones!!,kbd hot ones!,1683780901.547752,Positive,others
1964,1964,2:24 Linus moment there 👀,link moment there,1683780901.549518,Neutral,others
1965,1965,"Pixel 7a- same phone as 6a +new chip and camera 11 minute video
Pixel fold- all new phone with different software and device category 7 minute video
Aside from embargoes, I don’t see why this has to be.","pixel 7a same phone a 6a +new chip and camera 11 minute video pixel fold all new phone with different software and device category 7 minute video aside from embargo, i don t see why this ha to be.",1683780901.551263,Neutral,miscellaneous
1966,1966,8:28 the fact that he just hinted a HOT ONES EPISODE APPEARANCE!!!,the fact that he just hinted a hot one episode appearance!,1683780901.553015,Positive,miscellaneous
1967,1967,"I think google did pricing this pixel 7a more expensive than the 6a on purpose.
Just so people know that value of pixel phones is not budget phones
Google be like: hey, just buy the pixel 7 and 7 Pro already
Myself do satisfied having Pixel 7","i think google did pricing this pixel 7a more expensive than the 6a on purpose. just so people know that value of pixel phone is not budget phone google be like: hey, just buy the pixel 7 and 7 pro already myself do satisfied having pixel 7",1683780901.554753,Neutral,miscellaneous
1968,1968,the same plastic back for $500 is extremely disappointing. i had to buy a dbrand case for my 6a because the plastic back is gross. the texture and slipperiness makes the phone feel like a cheap toy,the same plastic back for $500 is extremely disappointing. i had to buy a brand case for my 6a because the plastic back is gross. the texture and slipperiness make the phone feel like a cheap toy,1683780901.556503,Negative,miscellaneous
1969,1969,Pixel has become apple the is nothing worthwhile or exciting about this new phone,pixel ha become apple the is nothing worthwhile or exciting about this new phone,1683780901.558241,Negative,miscellaneous
1970,1970,$500 & still no 120Hz? Make it make sense Google,$500 & still no 120hz make it make sense google,1683780901.559976,Neutral,others
1971,1971,"I recently got Pixel 7 for $449 on amazon recently, so I guess I will keep it.","i recently got pixel 7 for $449 on amazon recently, so i guess i will keep it.",1683780901.561734,Positive,miscellaneous
1972,1972,8:31 Dyson headphones 💀,tyson headphone,1683780901.563487,Neutral,miscellaneous
1973,1973,You can't do raw mode for 64mp like the 50mp ones can?,you cannot do raw mode for 64mp like the 50mp one can,1683780901.565239,Negative,miscellaneous
1974,1974,Same. Last year I got $300 for 4a trade in for 6a n free buds. $136 now for 6a. Damn.,same. last year i got $300 for 4a trade in for 6a n free buds. $136 now for 6a. damn.,1683780901.781651,Negative,miscellaneous
1975,1975,Love everything except the thick bezel and slow charging. Guess i'll keep my oneplus 7t for another year.,love everything except the thick been and slow charging. guess i will keep my oplus 7t for another year.,1683780902.131189,Positive,miscellaneous
1976,1976,Not worth the price,not worth the price,1683780902.132955,Negative,others
1977,1977,This phone sounds like sh@#. Thx for being honest Marques,this phone sound like sh . thanks for being honest marque,1683780902.134698,Neutral,miscellaneous
1978,1978,"Still no 5G/VoLTE/VoWifi worldwide and unstable LTE modem?
Every day I have couple missed(unavailable) calls on 7Pro. Pixel - good camera. bad phone.",still no 5g vote nowiki worldwide and unstable lte modem every day i have couple missed(unavailable) call on 7pro. pixel good camera. bad phone.,1683780902.136449,Negative,others
1979,1979,"3:59 Is that your code or Zach's?
6:40 Linus?",is that your code or zach's 60 link,1683780902.1382,Neutral,miscellaneous
1980,1980,"in my opinion it should be kinda illegal that Google can advertise 50 or 64MP and then don't allow you at any point to even use this resolution. That's basically just false advertising. Heck, why even use a 64MP sensor to begin with then.","in my opinion it should be kind of illegal that google can advertise 50 or 64mp and then do not allow you at any point to even use this resolution. that is basically just false advertising. heck, why even use a 64mp sensor to begin with then.",1683780902.139933,Negative,corrective
1981,1981,I have a Pixel 6a and I want to know if it's worth upgrading or should I stay with my 6a?,i have a pixel 6a and i want to know if it is worth upgrading or should i stay with my 6a,1683780902.141689,Neutral,miscellaneous
1982,1982,"google released this phone at the same price as that of the launch price of 6A i.e 40k here in IndiA. I was about to buy s21 fe @ 33k in a recent sale, but now i am glad that i waited. surely gonna purchase the pixel 7a. early review please marques!!","google released this phone at the same price a that of the launch price of 6a i.e 40k here in india. i wa about to buy s21 fe 33k in a recent sale, but now i am glad that i waited. surely going to purchase the pixel 7a. early review please marques!",1683780902.143426,Positive,miscellaneous
1983,1983,"I've had a pixel 4a 5g for about 2 years now i think, and this is the first phone that has actually made me consider upgrading. I used a galaxy a50 before the pixel, and it noticeably slowed down after about a year, but the 4a is still going strong with no issues. I just know it won't have support for too much longer, so I'm starting to keep an eye out for what i want to swap to next. If i can find a normal pixel 7 on sale I'll probably just get that, but most of the benefits it has I don't personally care for enough to spend extra money on.","i have had a pixel 4a 5g for about 2 year now i think, and this is the first phone that ha actually made me consider upgrading. i used a galaxy a50 before the pixel, and it noticeably slowed down after about a year, but the 4a is still going strong with no issues. i just know it will not have support for too much longer, so i am starting to keep an eye out for what i want to swap to next. if i can find a normal pixel 7 on sale i will probably just get that, but most of the benefit it ha i do not personally care for enough to spend extra money on.",1683780902.145173,Positive,miscellaneous
1984,1984,Of course I'm gonna get one. I've been a fan since the Nexus series,of course i am going to get one. i have been a fan since the nexus series,1683780902.14691,Positive,miscellaneous
1985,1985,6:42 Linus,link,1683780902.148665,Neutral,miscellaneous
1986,1986,This is too much just skip all the tablet and 7a and give us the fold for $999 - I don't think 1799 will attract new customers 🎉,this is too much just skip all the tablet and 7a and give u the fold for $9 i do not think 1799 will attract new customer,1683780902.150412,Negative,miscellaneous
1987,1987,Shoutout to Linus’s forehead,shootout to link s forehead,1683780902.152144,Neutral,miscellaneous
1988,1988,7:53 what is that case 💀💀💀,what is that case,1683780902.153935,Neutral,interrogative
1989,1989,What about Pixel 8 and pro version? I didn't notice they were talking about it? Or did I miss?,what about pixel 8 and pro version i did not notice they were talking about it or did i miss,1683780902.155677,Neutral,miscellaneous
1990,1990,"I was waiting for MKBHd to again rant about 60hz, unfortunately that didnt happen, but iPhone 14 got pass :/","i wa waiting for kbd to again rant about 60hz, unfortunately that did not happen, but iphone 14 got pas :",1683780902.157429,Negative,miscellaneous
1991,1991,Marques why you keep double tapping on icons like it's a Windows click? 🤔 noticed you did it when tapping a wallpaper theme and when opening Spotify,marque why you keep double tapping on icon like it is a window click noticed you did it when tapping a wallpaper theme and when opening spotify,1683780902.159176,Neutral,miscellaneous
1992,1992,"9:55 you mention better cameras, isn't the 7a a new/better camera system?","you mention better cameras, is not the 7a a new better camera system",1683780902.16094,Neutral,corrective
1993,1993,i dont like squarish look.. Also it looks bigger/taller than S22/S23. Why? Wish it was 145mm X 70mm in size,i do not like square look. also it look bigger taller than s22 s23. why wish it wa 145mm x 70mm in size,1683780902.164448,Negative,miscellaneous
1994,1994,Same. I love my 4a but I'll probably upgrade to 7a later this year.,same. i love my 4a but i will probably upgrade to 7a later this year.,1683780902.430784,Positive,miscellaneous
1995,1995,"I am still pretty unsure how the tensor holds for long term. You had a snapdragon  chipset in your time.  I too have 6a btw. hopefully, it lasts.","i am still pretty unsure how the tensor hold for long term. you had a snapdragon chipset in your time. i too have 6a by the way. hopefully, it lasts.",1683780902.433664,Neutral,miscellaneous
1996,1996,"i just upgraded for a pixel 4a 5g to a refurbished pixel 7 pro, was well worth it","i just upgraded for a pixel 4a 5g to a refurbished pixel 7 pro, wa well worth it",1683780902.435411,Positive,miscellaneous
1997,1997,"Same here. I always did lower midrange phones that needed replacement after 2 years, and the $499 4a 5g was a stretch for me. Totally worth it. I don't even mind only 2 years OS upgrades, I got everything I need. I'm keeping this as long as I can get security updates, then I'll find a used/older Pro model with a zoom lens.","same here. i always did lower mirage phone that needed replacement after 2 years, and the $499 4a 5g wa a stretch for me. totally worth it. i do not even mind only 2 year o upgrades, i got everything i need. i am keeping this a long a i can get security updates, then i will find a used older pro model with a zoom lens.",1683780902.43717,Positive,miscellaneous
1998,1998,"i had a 4a5g that died on me last year, but i loved the phone so much i bought a 5a on amazon. i just need google to make keep making updated versions of the 5a and im set forever","i had a 4a5g that died on me last year, but i loved the phone so much i bought a 5a on amazon. i just need google to make keep making updated version of the 5a and i am set forever",1684385702.43891,Positive,miscellaneous
1999,1999,I think you can find the 7 available for a similar price if you do some digging.,i think you can find the 7 available for a similar price if you do some digging.,1684385702.440663,Neutral,miscellaneous
2000,2000,"4a was such a good phone for its price, other than the battery life i've never had complains about it. But now considering the 7a","4a wa such a good phone for it price, other than the battery life i have never had complains about it. but now considering the 7a",1684385702.442408,Positive,miscellaneous
2001,2001,Just ordered a 7a coming from 4a,just ordered a 7a coming from 4a,1684385702.444146,Neutral,miscellaneous
2002,2002,"I've swapped the 4a 5G for a Pixel 7 and am happy with it. Funny enough I miss the speakers on the 4a 5G, every pixel phone since has had worse speakers including the 7 Pro which I used as well.","i have swapped the 4a 5g for a pixel 7 and am happy with it. funny enough i miss the speaker on the 4a 5g, every pixel phone since ha had worse speaker including the 7 pro which i used a well.",1684385702.445899,Positive,miscellaneous
2003,2003,"Love my 4a and really on the fence now about upgrading to 7a. No matter how many articles or videos I watch, I can't seem to make a decision. Ugh. Anyone else upgraded?","love my 4a and really on the fence now about upgrading to 7a. no matter how many article or video i watch, i cannot seem to make a decision. gh. anyone else upgraded",1684990502.447637,Neutral,miscellaneous
2004,2004,​ @Hilary Conway  well i did !!,hilary conway well i did !,1685249702.734958,Positive,others
2005,2005,"If you watched the video, the ultrawide has too much distortion at the sides.","if you watched the video, the ultrawide ha too much distortion at the sides.",1684385703.028743,Negative,miscellaneous
2006,2006,Still happy with my Pixel 5,still happy with my pixel 5,1683780903.454387,Positive,miscellaneous
2007,2007,Wait... MKBHD x Hot Ones round #2? 🔥,wait. kbd x hot one round 2,1683780903.456153,Neutral,imperative
2008,2008,oh hell nah,oh hell nah,1683780903.457897,Negative,others
2009,2009,"I recently bought the Pixel 7 at 449$ about a month ago. Previously had the Pixel 5a XL.

The battery life in my pixel 7 is not average. It's pathetic. 

Guys the battery life for the Pixel 7a will also be pathetic, you have been warned. 

If your lifestyle demands great battery life go for the Zenfone 9!","i recently bought the pixel 7 at 449$ about a month ago. previously had the pixel 5a xl. the battery life in my pixel 7 is not average. it is pathetic. guy the battery life for the pixel 7a will also be pathetic, you have been warned. if your lifestyle demand great battery life go for the zenfone 9!",1683780903.459635,Negative,miscellaneous
2010,2010,Apple need to take notes here for sure,apple need to take note here for sure,1683780903.461376,Neutral,miscellaneous
2011,2011,"I bought the pixel 3a 4 years ago.
Since then I've always thought in my head that I'll buy the pixel 7a when it comes out.
But now I'm debating between the 350$ pixel 6a and 500$ pixel 7a.
Is it really worth the 150$ difference for a bunch of small stuff?
I really don't know 🤔",i bought the pixel 3a 4 year ago. since then i have always thought in my head that i will buy the pixel 7a when it come out. but now i am debating between the 350$ pixel 6a and 500$ pixel 7a. is it really worth the 150$ difference for a bunch of small stuff i really do not know,1683780903.463124,Neutral,miscellaneous
2012,2012,"$499 is just a bit too much for the ""a"" phones. If it was $449 I would have grudgingly accepted it thinking that it's a bit too much. 499 just crossed that line too much.",$499 is just a bit too much for the a phones. if it wa $449 i would have grudgingly accepted it thinking that it is a bit too much. 499 just crossed that line too much.,1683780903.464865,Negative,miscellaneous
2013,2013,Used a Pixel 6A for a short time. The UI is just incredible. I loved it instantly,used a pixel 6a for a short time. the ui is just incredible. i loved it instantly,1683780903.4666,Positive,miscellaneous
2014,2014,Thought about waiting for this..Bought a renewed Pixel 6 for $188. Way better deal.,thought about waiting for this.bought a renewed pixel 6 for $188. way better deal.,1683780903.468409,Positive,imperative
2015,2015,..I see you,.i see you,1683780903.470159,Neutral,miscellaneous
2016,2016,Yo was that Linus mat ?😂,yo wa that link mat,1683780903.471911,Neutral,miscellaneous
2017,2017,"I'll still love to see Google make a budget phone dubbed ""Google Pixel Go"" that shows that the best version for Android Go can be. Probably somewhere in the $150-250 price. Full polycarbonate body I bet.",i will still love to see google make a budget phone dubbed google pixel go that show that the best version for android go can be. probably somewhere in the $150 250 price. full polycarbonate body i bet.,1683780903.473671,Positive,miscellaneous
2018,2018,Someone else thinks we don't need glass backs because they're too fragile...what's wrong with plastic backs? I've had plastic back phone for 3 years and dropped it a million times...glassbacks aren't necessary...its just gimmick,someone else think we do not need glass back because they are too fragile.what is wrong with plastic back i have had plastic back phone for 3 year and dropped it a million times.flashbacks are not necessary.its just gimmick,1683780903.475412,Negative,miscellaneous
2019,2019,The camera bar on pixel phones matches the visor on one of the Daft Punk helmets,the camera bar on pixel phone match the visor on one of the daft punk helmet,1683780903.477166,Negative,miscellaneous
2020,2020,I have the pixel 6 how does the 7a compare to it. Having charge port problems and well no one fixes pixel phones,i have the pixel 6 how doe the 7a compare to it. having charge port problem and well no one fix pixel phone,1683780903.4789,Negative,miscellaneous
2021,2021,No s21 fe has wireless charging under 300$,no s21 fe ha wireless charging under 300$,1683780903.480661,Neutral,miscellaneous
2022,2022,I got a pixel 7 for 250$ lol working pretty well no complaints!,i got a pixel 7 for 250$ lol working pretty well no complaints!,1683780903.482401,Positive,miscellaneous
2023,2023,You can get a pixel 7 pro 2nd hand for the same price,you can get a pixel 7 pro 2nd hand for the same price,1683780903.484136,Neutral,miscellaneous
2024,2024,Are we really going to skip that picture with Sean Evans?,are we really going to skip that picture with sean evans,1683780903.485892,Neutral,miscellaneous
2025,2025,Still got the 2017 iMac Pro!,still got the 2017 mac pro!,1683780903.487628,Positive,miscellaneous
2026,2026,Just get the regular 7,just get the regular 7,1683780903.696534,Neutral,miscellaneous
2027,2027,90 hertz is worth it,90 her is worth it,1684385703.700939,Positive,miscellaneous
2028,2028,I'll always get pixels now. The  OS is the best android and the Google assistant is excellent.  No more spam calls,i will always get pixel now. the o is the best android and the google assistant is excellent. no more spam call,1683780903.949336,Positive,miscellaneous
2029,2029,Wanted to buy a Pixel 6a. Settled for a Pixel 7 instead,wanted to buy a pixel 6a. settled for a pixel 7 instead,1683780903.951083,Neutral,miscellaneous
2030,2030,​ @mark williams  no more Indian calls tbh 😂,ark williams no more indian call to be honest,1683780903.95286,Neutral,miscellaneous
2031,2031,​ @mark williams  I'm still getting spam calls,ark williams i am still getting spam call,1683780903.954605,Negative,miscellaneous
2032,2032,Im using Moto and gotta say stock Android is peak,i am using moto and got to say stock android is peak,1683780903.956344,Positive,miscellaneous
2033,2033,Hows the battery life and charging?,how is the battery life and charging,1684385703.958102,Neutral,interrogative
2034,2034,​ @Mrunank Bathe  Spam calls are not only Indian and btw most of those spam call companies are actually owned and operated by people outside India. They just happen to get cheap labour (workers) from India to carry out those calls.,rank bath spam call are not only indian and by the way most of those spam call company are actually owned and operated by people outside india. they just happen to get cheap labour (workers) from india to carry out those calls.,1684385703.959846,Negative,miscellaneous
2035,2035, @Mrunank Bathe  now that is pretty stereotypical. I hope you get well soon.,rank bath now that is pretty stereotypical. i hope you get well soon.,1684385703.9616,Positive,miscellaneous
2036,2036,​ @mark williams  I'm on a 4a and I'm getting spam calls almost every day.,ark williams i am on a 4a and i am getting spam call almost every day.,1684990503.963345,Negative,miscellaneous
2037,2037,Awesome content straight of the bat,awesome content straight of the bat,1683780904.312434,Positive,others
2038,2038,Pixel Tablet video please,pixel tablet video please,1683780904.314198,Neutral,imperative
2039,2039,No captions after 6:17,no caption after,1683780904.315942,Neutral,miscellaneous
2040,2040,"6.1"" FHD+ AMOLED 90Hz
Gorila Glass, 418PPI.

Tensor G2 (5nm Samsung) 2.85Ghz
GPU Mali-G710

LPDDR5 dari Samsung 🇰🇷
UFS 3.1 dari Micron Technologi 🇺🇲 & SK Hynix 🇰🇷 (2 Varian Vendor)
8GB RAM + 128GB ROM

64MP Sony IMX787 + 12MP Sony IMX712 Ultra Wide, 10.8MP Front
OIS, Gyros EIS, 4K60FPS.

4,500mAh + 18W + 18W Wireless + USB C 3.1
Android 13 + 3 Years Update OS + 5 Years Security Patch 

WiFi 6E (Qualcomm WCN6740), NFC, Bluetooth 5.2, 5G, IP67 dust/water resistant (up to 1m for 30 min)

Stereo Speaker, Dua Microphone.
Fingerprint Under Display 

Glass front (Gorilla Glass), aluminum frame, plastic back. Arctic Blue, White & Black

8GB/128GB $499","6.1 ffd+ moved 90hz gorilla glass, 418ppi. tensor g2 (5nm samsung) 2.85gh gpu mali g710 ladder5 dari samsung u 3.1 dari micro technology & sk nix (2 variant vendor) 8gb ram + 128gb rom 64mp sony im787 + 12mp sony im712 ultra wide, 10.8mp front ois, gyrus eis, 4k60fps. 4,500mah + 18w + 18w wireless + usb c 3.1 android 13 + 3 year update o + 5 year security patch wifi 6e (qualcomm won6740), nfc, bluetooth 5.2, 5g, ip67 dust water resistant (up to 1m for 30 min) stereo speaker, dua microphone. fingerprint under display glass front (gorilla glass), aluminum frame, plastic back. arctic blue, white & black 8gb 128gb $499",1683780904.317736,Neutral,miscellaneous
2041,2041,Pixel 7a is indeed better than the Galaxy A54 which mkbhd showered praises last week and it'll also be going under $400 pretty soon I guess.,pixel 7a is indeed better than the galaxy a54 which kbd showed praise last week and it will also be going under $400 pretty soon i guess.,1683780904.319476,Positive,miscellaneous
2042,2042,SEAN EVANS! MKBHD back at hot ones?,sean evans! kbd back at hot one,1683780904.321223,Positive,miscellaneous
2043,2043,Prefer the behind the back fingerprint reader of the 3A. I still drive my 3A.,prefer the behind the back fingerprint reader of the 3a. i still drive my 3a.,1683780904.322956,Neutral,miscellaneous
2044,2044,Pixel 7 was $399 on Best Buy in January for few days and pixel 7 pro was $550,pixel 7 wa $399 on best buy in january for few day and pixel 7 pro wa $550,1683780904.32471,Neutral,miscellaneous
2045,2045,6:41 thats linus😂,that is link,1683780904.326466,Neutral,miscellaneous
2046,2046,when do we expect whats on my phone,when do we expect what is on my phone,1683780904.328201,Negative,miscellaneous
2047,2047,I'm in love with that sea colour 💙,i am in love with that sea colour,1683780904.329971,Positive,miscellaneous
2048,2048,In 6 months it'll be $300,in 6 month it will be $300,1683780904.331708,Neutral,miscellaneous
2049,2049,Should I wait for 8 series lineup or go with this one?,should i wait for 8 series lineup or go with this one,1683780904.333461,Neutral,miscellaneous
2050,2050,$500 is too much for 7A,$500 is too much for 7a,1683780904.335198,Negative,miscellaneous
2051,2051,"8:28 You coming on the first we feast channel? 👀👀❤️
Can't wait!",you coming on the first we feast channel cannot wait!,1683780904.337004,Positive,miscellaneous
2052,2052,Truly thin bezels back in 2006...,truly thin level back in 2006.,1683780904.338746,Neutral,others
2053,2053,8:31 is that the Dyson headphones? 👀,is that the tyson headphone,1683780904.340512,Neutral,miscellaneous
2054,2054,Pixel 7 has so many problem like camera lens shattering,pixel 7 ha so many problem like camera lens shattering,1683780904.34225,Negative,others
2055,2055,I was just waiting for your video. Now I am sure about which one to buy. It's 7!,i wa just waiting for your video. now i am sure about which one to buy. it is 7!,1683780904.343989,Positive,miscellaneous
2056,2056,"I feel better about snapping up a refurbished 7 for $389 on Backmarket right before this launch (just missed the sale at Best Buy -  $350 brand new with activation at store! Crazy good deal!). The bigger camera sensor in the 7a doesn’t seem like thet big of an upgrade and while even Pixel 7 is a little too large for my small hands, it sounds like the 7a isn’t that much smaller. Pixel 7 is my first glass back phone and that freaks me out a little. Seems solid, tho.","i feel better about snapping up a refurbished 7 for $389 on backmarket right before this launch (just missed the sale at best buy $350 brand new with activation at store! crazy good deal!). the bigger camera sensor in the 7a doesn t seem like the big of an upgrade and while even pixel 7 is a little too large for my small hands, it sound like the 7a isn t that much smaller. pixel 7 is my first glass back phone and that freak me out a little. seems solid, though.",1683780904.345741,Positive,miscellaneous
2057,2057,Disagree. I ditched my 7 for A54. A54 has much better display and battery life.,disagree. i ditched my 7 for a54. a54 ha much better display and battery life.,1683780904.555415,Neutral,miscellaneous
2058,2058," @muhammad zinc  Pixel 7's panel is more brighter, colour accurate with less bezels.
Performance, cameras, speakers, haptics, wireless charging etc is all much superior on Pixel 7 btw.
You must feel like an absolute idiot to consider Galaxy A54 just for it's better battery-life even though one can easily use a power bank/magsafe with Pixel 7.","muhammad zinc pixel 7's panel is more brighter, colour accurate with le levels. performance, cameras, speakers, tactics, wireless charging etc is all much superior on pixel 7 by the way. you must feel like an absolute idiot to consider galaxy a54 just for it is better battery life even though one can easily use a power bank magnate with pixel 7.",1683780904.558681,Positive,miscellaneous
2059,2059,"@ѕυмє∂н 	𓀫 • 12 years ago  bro. I literally have both phones in front of me right now. Samsung phones have the best display and A54's blows the Pixel 7's out of the park. Its way more vivid. Plus A54 has 120hz while 7 only has 90hz.

Stop talking shit when you dont even have both phones in front of you. Idiot.",12 year ago bro. i literally have both phone in front of me right now. samsung phone have the best display and a54's blow the pixel 7's out of the park. it way more vivid. plus a54 ha 120hz while 7 only ha 90hz. stop talking shit when you do not even have both phone in front of you. idiot.,1684385704.561908,Positive,miscellaneous
2060,2060,"I got the 350 deal.  Best phone at that price, by far.","i got the 350 deal. best phone at that price, by far.",1683780904.884988,Positive,miscellaneous
2061,2061,"If you have a case glass back is not a problem, without a case is a slippery hell, all the glass phones ;))","if you have a case glass back is not a problem, without a case is a slippery hell, all the glass phone )",1683780904.889088,Neutral,miscellaneous
2062,2062, @Kenji Thao  right? I was so bummed when I decided to go for it and saw that the sale ended a day before.,eni that right i wa so summed when i decided to go for it and saw that the sale ended a day before.,1683780904.890845,Neutral,miscellaneous
2063,2063,Just tell me which color gonna match my Marques signature series kicks the best.,just tell me which color going to match my marque signature series kick the best.,1683780905.243276,Neutral,miscellaneous
2064,2064,"i just buy the pixel 7 brand new 
i only paid $390 in fb market place",i just buy the pixel 7 brand new i only paid $390 in fb market place,1683780905.245047,Neutral,miscellaneous
2065,2065,Gorilla glass 3? seriously?,gorilla glass 3 seriously,1683780905.246785,Neutral,others
2066,2066,I bought the pixel 4A because it was literally half the price on the 4. Coming in at $349. For $100 more you can buy the flagship pixel 7!? Why would anyone buy the 7a!!!?? Google you lost me,i bought the pixel 4a because it wa literally half the price on the 4. coming in at $349. for $100 more you can buy the flagship pixel 7! why would anyone buy the 7a! google you lost me,1683780905.248538,Neutral,miscellaneous
2067,2067,Are we just going to ignore the fact that he teased another hot ones interview?! 8:29,are we just going to ignore the fact that he teased another hot one interview !,1683780905.250279,Neutral,miscellaneous
2068,2068,Pixel Foooooold!!!!,pixel food!,1683780905.252015,Positive,others
2069,2069,I gave up a Pixel 3XL for the 7 and regret it.,i gave up a pixel 3xl for the 7 and regret it.,1683780905.253763,Negative,miscellaneous
2070,2070,We did notice the new Cat in the Studio since the departure of Mac the Dog.,we did notice the new cat in the studio since the departure of mac the dog.,1683780905.255497,Neutral,miscellaneous
2071,2071,How can this phone be sold in Vietnam a week ago:))),how can this phone be sold in vietnam a week ago:),1683780905.25724,Neutral,miscellaneous
2072,2072,@3:39 - Bureau of Indian standards. hmmmm......,bureau of indian standards. hmm.,1683780905.258986,Neutral,miscellaneous
2073,2073,"Which should I pick, 7 or 7a?","which should i pick, 7 or 7a",1683780905.260733,Neutral,interrogative
2074,2074,But does it have a headphone jack?,but doe it have a headphone jack,1683780905.262473,Neutral,miscellaneous
2075,2075,"Going back onto Hot Ones? 
👀👀",going back onto hot one,1683780905.264235,Neutral,miscellaneous
2076,2076,I just got a pixel 7 for 349 two weeks ago from Amazon. I can't wait for the 8,i just got a pixel 7 for 349 two week ago from amazon. i cannot wait for the 8,1683780905.265992,Positive,miscellaneous
2077,2077,I need that full kitty attacking that dog video 😂😂😂,i need that full kitty attacking that dog video,1683780905.267768,Neutral,miscellaneous
2078,2078,"They should have named the colors just black, white, red and light blue..🤣😂","they should have named the color just black, white, red and light blue.",1683780905.269549,Neutral,miscellaneous
2079,2079,"can't wait to see MKBHD on Hot Ones (again), the show with hot questions and even hotter wings!","cannot wait to see kbd on hot one (again), the show with hot question and even hotter wings!",1683780905.271372,Positive,miscellaneous
2080,2080,that 100$ worth millions in my country,that 100$ worth million in my country,1683780905.273146,Neutral,miscellaneous
2081,2081,"$350 to ""$1800"" (fold)",$350 to $1800 (fold),1683780905.27489,Neutral,miscellaneous
2082,2082,Disappointed.,disappointed.,1683780905.276653,Negative,others
2083,2083,"I have a pixel 4a, guess it's time to upgrade","i have a pixel 4a, guess it is time to upgrade",1683780905.599481,Neutral,miscellaneous
2084,2084,"So basically youngin, The Pixel 7a is essentially a beefed up revamp of the pixel 4 XL. That's dope. Don't know if I want to move up from my Pixel 3 XL to the Pixel 7 XL or to this.","so basically young, the pixel 7a is essentially a needed up revamp of the pixel 4 xl. that is dope. do not know if i want to move up from my pixel 3 xl to the pixel 7 xl or to this.",1683780905.601263,Neutral,miscellaneous
2085,2085,MKBHD almost drops it from the get go,kbd almost drop it from the get go,1683780905.603008,Neutral,miscellaneous
2086,2086,Too big for me.,too big for me.,1683780905.604766,Negative,miscellaneous
2087,2087,"8:29 is no one gonna talk about the fact that Sean Evans got to see the phone before us😂, can't wait for that hot ones episode now!","is no one going to talk about the fact that sean evans got to see the phone before u , cannot wait for that hot one episode now!",1683780905.606534,Positive,miscellaneous
2088,2088,"This one is gonna suffer, no brainer and it's a surprise no main stream reviewers talking about Pixel cell reception issue, like sudden no signal, the other person can't hear me anymore during a phone so need to cut the call and start again. Seriously the cell reception issue will take down Google with it straight to hate it's every phone unless they really fix the issue soon. Frankly, I'm not gonna buy a Pixel phone in the nearest future even I may stop using all of their services all together.","this one is going to suffer, no brainer and it is a surprise no main stream reviewer talking about pixel cell reception issue, like sudden no signal, the other person cannot hear me anymore during a phone so need to cut the call and start again. seriously the cell reception issue will take down google with it straight to hate it is every phone unless they really fix the issue soon. frankly, i am not going to buy a pixel phone in the nearest future even i may stop using all of their service all together.",1683780905.608271,Negative,miscellaneous
2089,2089,"Ugly bezels
Fixed focus in front camera,
18W charging, and less than 4500 mah Battery.
Let's see what do we get with Nothing Phone 2.","ugly level fixed focus in front camera, 18w charging, and le than 4500 mah battery. let u see what do we get with nothing phone 2.",1683780905.610033,Neutral,miscellaneous
2090,2090,I cannot buy a secret phone and blame yourselves for no more surprises.,i cannot buy a secret phone and blame yourselves for no more surprises.,1683780905.611773,Negative,miscellaneous
2091,2091,"I need a very good battery. This is not for me, yet","i need a very good battery. this is not for me, yet",1683780905.613521,Negative,miscellaneous
2092,2092,Hi love from India,hi love from india,1683780905.615262,Positive,others
